Unnamed: 0,시각,이동시간,이동시간_lag1,이동시간_lag2,이동시간_lag3,이동시간_lag4,이동시간_lag5,이동시간_lag6,이동시간_lag7,이동시간_lag8,이동시간_lag9,이동시간_lag10,이동시간_lag11,이동시간_lag12,이동시간_lag13,이동시간_lag14,이동시간_lag15,이동시간_lag16,이동시간_lag17,이동시간_lag18,이동시간_lag19,이동시간_lag20,이동시간_lag21,이동시간_lag22,이동시간_lag23,이동시간_lag24,resid,trend,seasonal
185,202002317.0,280.658,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,319.8495,334.15,316.8165,306.21625,303.872,-3.615231633887088,301.7415607638889,11.631670869998157
186,202002318.0,280.241,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,319.8495,334.15,316.8165,306.21625,-6.308347844824549,301.7551354166667,9.49754576149122
187,202002319.0,271.8165,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,319.8495,334.15,316.8165,-20.506646998470373,301.4083767361111,7.597770262359278
188,202002320.0,261.975,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,319.8495,334.15,-40.261267007151005,300.0068090277778,7.512457979373167
189,202002321.0,278.45,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,319.8495,-17.929885713748135,298.02884027777776,8.667045435970392
190,202002322.0,260.733,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,302.9165,-21.59983051871568,296.2423715277778,4.840458990937908
191,202002323.0,243.966,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,285.8665,-23.442947342192365,294.5003506944444,-11.39140335225206
192,202002400.0,346.891,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,281.1995,-19.15163213301903,293.1112777777778,-11.518145644758736
193,202002401.0,304.875,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,289.9495,-16.475725340484306,292.15450694444445,-16.979281603960143
194,202002402.0,297.8165,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,278.65,-19.0561681573246,290.8970486111112,-19.749380453786536
195,202002403.0,294.566,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,271.4165,-18.97937638215097,289.51215277777777,-20.49977639562681
196,202002404.0,278.808,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,277.008,-19.451788817046825,288.43610069444446,-20.60131187739763
197,202002405.0,266.358,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,277.5495,-9.087046304025998,287.6689027777778,-15.36585647375181
198,202002406.0,266.205,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,277.983,-19.021695935102343,286.91890277777776,-12.555706842675422
199,202002407.0,266.76666666666665,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,287.8415,-19.56576516253293,285.93053819444447,-13.615273031911524
200,202002408.0,261.8165,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,297.891,-27.561027857845424,284.64511111111113,-5.7095832532657
201,202002409.0,262.808,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,310.9915,-28.345819850032942,283.00830902777784,1.1290108222551185
202,202002410.0,262.533,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,315.333,-27.71339884308842,281.1180381944444,8.953360648644017
203,202002411.0,266.8496666666667,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,316.00533333333334,-24.206974255414845,279.1254965277778,13.405977727637062
204,202002412.0,265.27166666666665,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,326.2995,-20.515021889963503,277.21531250000004,14.624709389963453
205,202002413.0,260.325,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,320.058,-16.317043374338535,275.19524305555564,15.138300318782909
206,202002414.0,262.333,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,320.3415,-14.021011581803698,273.18586805555555,16.726143526248173
207,202002415.0,264.125,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,313.6245,-6.368692137359162,271.41971180555544,14.681980331803729
208,202002416.0,267.3415,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,309.758,-4.994665336143971,269.8403784722222,13.579286863921784
209,202002417.0,271.008,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,304.94433333333336,0.5255235744462716,268.5008055555556,11.631670869998157
210,202002418.0,268.391,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,288.4995,3.363551460730992,267.3799027777778,9.49754576149122
211,202002419.0,270.766,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,267.258,-2.2989577623592243,266.5176875,7.597770262359278
212,202002420.0,268.65,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,288.766,-11.59752047937316,266.0600625,7.512457979373167
213,202002421.0,274.166,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,279.483,4.047871230696289,265.7350833333333,8.667045435970392
214,202002422.0,260.216,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,259.666,-9.237000657604586,265.1295416666667,4.840458990937908
215,202002423.0,260.216,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,258.6995,262.4415,-9.054429981081269,264.41183333333333,-11.39140335225206
216,202002501.0,254.9995,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,252.0915,51.424364394758726,264.96878125,-11.518145644758736
217,202002502.0,247.733,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,250.033,48.12803160396015,266.66775,-16.979281603960143
218,202002503.0,263.741,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,248.383,45.947807537119765,268.36757291666675,-19.749380453786536
219,202002504.0,263.175,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,263.216,29.455838895626727,269.8519375000001,-20.49977639562681
220,202002505.0,262.608,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,255.3415,16.133416044064244,270.8258958333334,-20.60131187739763
221,202002506.0,261.1495,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,252.7495,10.308210640418444,271.2626458333333,-15.36585647375181
222,202002507.0,257.3495,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,251.3745,7.75943253711978,271.5629409722223,-12.555706842675422
223,202002508.0,254.758,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,255.7915,3.4419119208004325,271.9898611111111,-13.615273031911524
224,202002509.0,253.5165,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,262.358,-3.899371607845401,272.4169548611111,-5.7095832532657
225,202002510.0,254.633,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,268.3245,-11.39161151669959,272.7956006944445,1.1290108222551185
226,202002511.0,250.8245,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,271.325,-15.133318981977403,273.02962500000007,8.953360648644017
227,202002512.0,254.958,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,274.0165,-21.19391175541497,273.0596006944445,13.405977727637062
228,202002513.0,255.4915,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,275.891,-27.06654272329676,272.7668333333333,14.624709389963453
229,202002514.0,252.2495,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,279.733,-25.09956073544953,272.29426041666665,15.138300318782909
230,202002515.0,252.625,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,278.425,-24.40687269291488,271.8057291666667,16.726143526248173
231,202002516.0,256.1245,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,280.658,-18.6429282484704,271.30244791666667,14.681980331803729
232,202002517.0,251.333,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,280.241,-13.461057697255187,270.8897708333334,13.579286863921784
233,202002518.0,240.554,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,271.8165,-13.720358369998149,270.4796875,11.631670869998157
234,202002519.0,242.9773333333333,270.766,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,261.975,-8.758274928157913,270.0267291666667,9.49754576149122
235,202002520.0,250.066,268.65,270.766,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,278.45,-8.711134845692628,269.7633645833333,7.597770262359278
236,202002521.0,243.433,274.166,268.65,270.766,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,260.733,-3.2978329793731547,269.951375,7.512457979373167
237,202002522.0,233.18866666666668,260.216,274.166,268.65,270.766,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,243.966,-18.27652460263708,269.8254791666667,8.667045435970392
238,202002523.0,240.116,260.216,260.216,274.166,268.65,270.766,268.391,271.008,267.3415,264.125,262.333,260.325,265.27166666666665,266.8496666666667,262.533,262.808,261.8165,266.76666666666665,266.205,266.358,278.808,294.566,297.8165,304.875,346.891,-14.059292324271258,269.43483333333336,4.840458990937908
239,202101000.0,249.05,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,262.608,263.175,263.741,247.733,254.9995,85.28644501891877,271.5379583333333,-11.39140335225206
240,202101001.0,249.1,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,262.608,263.175,263.741,247.733,36.254312311425366,273.51383333333337,-11.518145644758736
241,202101002.0,249.15,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,262.608,263.175,263.741,41.84443785396013,273.38484375,-16.979281603960143
242,202101003.0,249.15,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,262.608,263.175,44.52875545378655,273.470625,-19.749380453786536
243,202101004.0,249.15,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,262.608,44.79735972896012,273.9524166666667,-20.49977639562681
244,202101005.0,292.066,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,261.1495,43.82943687739767,275.021875,-20.60131187739763
245,202101006.0,273.616,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,257.3495,37.26196064041852,276.3538958333333,-15.36585647375181
246,202101007.0,288.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,254.758,33.128304064897634,277.6774027777778,-12.555706842675422
247,202101008.0,277.783,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,253.5165,32.77293622635594,279.0923368055556,-13.615273031911524
248,202101009.0,265.991,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,254.633,23.369840197710182,280.5897430555555,-5.7095832532657
249,202101010.0,275.766,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,250.8245,15.04876695552263,282.07222222222225,1.1290108222551185
250,202101011.0,283.183,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,254.958,5.826139351355968,283.4705,8.953360648644017
251,202101012.0,273.633,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,255.4915,0.0323000501407229,284.8117222222222,13.405977727637062
252,202101013.0,270.1495,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,252.2495,-2.6635843899635283,286.2888750000001,14.624709389963453
253,202101014.0,267.95,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,252.625,-4.715550318782899,287.82725,15.138300318782909
254,202101015.0,270.5495,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,256.1245,-7.762601859581601,289.2864583333334,16.726143526248173
255,202101016.0,276.9915,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,251.333,-7.073303248470424,290.6413229166667,14.681980331803729
256,202101017.0,275.4915,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,240.554,-7.182078530588473,291.8527916666667,13.579286863921784
257,202101018.0,272.4,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,242.9773333333333,-6.424066703331544,293.0423958333334,11.631670869998157
258,202101019.0,268.77166666666665,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,250.066,-5.484587428157919,294.2370416666667,9.49754576149122
259,202101020.0,263.516,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,243.433,-4.774061929025992,295.4262916666667,7.597770262359278
260,202101021.0,268.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,233.18866666666668,-5.807166312706514,296.54470833333335,7.512457979373167
261,202101022.0,265.033,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,240.116,-8.255878769303747,297.8388333333333,8.667045435970392
262,202101023.0,269.466,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,345.433,-6.014042324271191,299.4235833333333,4.840458990937908
263,202101100.0,262.2415,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-37.76657581441462,298.2079791666667,-11.39140335225206
264,202101101.0,271.2245,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-34.557896021907936,295.17604166666666,-11.518145644758736
265,202101102.0,268.933,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-26.999885062706515,293.12916666666666,-16.979281603960143
266,202101103.0,270.266,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-22.183952879546773,291.0833333333333,-19.749380453786536
267,202101104.0,272.0443333333333,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-19.387723604373207,289.0375,-20.49977639562681
268,202101105.0,274.133,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,24.781561877397632,287.88575,-20.60131187739763
269,202101106.0,268.84433333333334,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,1.738148140418437,287.24370833333336,-15.36585647375181
270,202101107.0,268.8163333333333,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,14.08770684267546,286.518,-12.555706842675422
271,202101108.0,280.6,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,5.519168865244833,285.8791041666667,-13.615273031911524
272,202101109.0,265.16066666666666,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-13.080062580067638,284.7806458333333,-5.7095832532657
273,202101110.0,256.541,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-9.003177488921786,283.6401666666667,1.1290108222551185
274,202101111.0,272.8826666666667,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-8.628214815310665,282.85785416666664,8.953360648644017
275,202101112.0,279.8665,273.633,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-21.80408189430377,282.0311041666667,13.405977727637062
276,202101113.0,294.3245,270.1495,273.633,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-25.408032306630087,280.9328229166666,14.624709389963453
277,202101114.0,297.6665,267.95,270.1495,273.633,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-26.904446152116343,279.7161458333334,15.138300318782909
278,202101115.0,294.87166666666667,270.5495,267.95,270.1495,273.633,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-24.68444560958148,278.50780208333333,16.726143526248173
279,202101116.0,317.125,276.9915,270.5495,267.95,270.1495,273.633,283.183,275.766,265.991,277.783,288.05,273.616,292.066,249.15,249.15,249.15,249.1,249.05,298.25,298.25,298.25,298.25,298.25,298.25,298.25,-15.178303248470442,277.4878229166667,14.681980331803729
